"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"15.11.2017 05:30 - 15.11.2017 06:00","26376","N/A"
"15.11.2017 06:00 - 15.11.2017 06:30","27442","N/A"
"15.11.2017 06:30 - 15.11.2017 07:00","29981","N/A"
"15.11.2017 07:00 - 15.11.2017 07:30","33712","N/A"
"15.11.2017 07:30 - 15.11.2017 08:00","37566","N/A"
"15.11.2017 08:00 - 15.11.2017 08:30","40213","N/A"
"15.11.2017 08:30 - 15.11.2017 09:00","41254","N/A"
"15.11.2017 09:00 - 15.11.2017 09:30","41690","N/A"
"15.11.2017 09:30 - 15.11.2017 10:00","41979","N/A"
"15.11.2017 10:00 - 15.11.2017 10:30","42379","N/A"
"15.11.2017 10:30 - 15.11.2017 11:00","42552","N/A"
"15.11.2017 11:00 - 15.11.2017 11:30","42691","N/A"
"15.11.2017 11:30 - 15.11.2017 12:00","42793","N/A"
"15.11.2017 12:00 - 15.11.2017 12:30","42679","N/A"
"15.11.2017 12:30 - 15.11.2017 13:00","42622","N/A"
"15.11.2017 13:00 - 15.11.2017 13:30","42607","N/A"
"15.11.2017 13:30 - 15.11.2017 14:00","42551","N/A"
"15.11.2017 14:00 - 15.11.2017 14:30","42346","N/A"
"15.11.2017 14:30 - 15.11.2017 15:00","42226","N/A"
"15.11.2017 15:00 - 15.11.2017 15:30","42113","N/A"
"15.11.2017 15:30 - 15.11.2017 16:00","41945","N/A"
"15.11.2017 16:00 - 15.11.2017 16:30","42432","N/A"
"15.11.2017 16:30 - 15.11.2017 17:00","43654","N/A"
"15.11.2017 17:00 - 15.11.2017 17:30","45728","N/A"
"15.11.2017 17:30 - 15.11.2017 18:00","47612","N/A"
"15.11.2017 18:00 - 15.11.2017 18:30","48235","N/A"
"15.11.2017 18:30 - 15.11.2017 19:00","48061","N/A"
"15.11.2017 19:00 - 15.11.2017 19:30","47472","N/A"
"15.11.2017 19:30 - 15.11.2017 20:00","46538","N/A"
"15.11.2017 20:00 - 15.11.2017 20:30","45408","N/A"
"15.11.2017 20:30 - 15.11.2017 21:00","44172","N/A"
"15.11.2017 21:00 - 15.11.2017 21:30","42563","N/A"
"15.11.2017 21:30 - 15.11.2017 22:00","40636","N/A"
"15.11.2017 22:00 - 15.11.2017 22:30","38607","N/A"
"15.11.2017 22:30 - 15.11.2017 23:00","36475","N/A"
"15.11.2017 23:00 - 15.11.2017 23:30","34417","N/A"
"15.11.2017 23:30 - 16.11.2017 00:00","31986","N/A"
"16.11.2017 00:00 - 16.11.2017 00:30","29899","N/A"
"16.11.2017 00:30 - 16.11.2017 01:00","28937","N/A"
"16.11.2017 01:00 - 16.11.2017 01:30","28906","N/A"
"16.11.2017 01:30 - 16.11.2017 02:00","28774","N/A"
"16.11.2017 02:00 - 16.11.2017 02:30","27954","N/A"
"16.11.2017 02:30 - 16.11.2017 03:00","27165","N/A"
"16.11.2017 03:00 - 16.11.2017 03:30","26756","N/A"
"16.11.2017 03:30 - 16.11.2017 04:00","26443","N/A"
"16.11.2017 04:00 - 16.11.2017 04:30","25932","N/A"
"16.11.2017 04:30 - 16.11.2017 05:00","25527","N/A"
"16.11.2017 05:00 - 16.11.2017 05:30","25514","N/A"
"16.11.2017 05:30 - 16.11.2017 06:00","26062","N/A"
"16.11.2017 06:00 - 16.11.2017 06:30","27180","N/A"
"16.11.2017 06:30 - 16.11.2017 07:00","29696","N/A"
"16.11.2017 07:00 - 16.11.2017 07:30","33307","N/A"
"16.11.2017 07:30 - 16.11.2017 08:00","37026","N/A"
"16.11.2017 08:00 - 16.11.2017 08:30","39651","N/A"
"16.11.2017 08:30 - 16.11.2017 09:00","40790","N/A"
"16.11.2017 09:00 - 16.11.2017 09:30","41277","N/A"
"16.11.2017 09:30 - 16.11.2017 10:00","41493","N/A"
"16.11.2017 10:00 - 16.11.2017 10:30","41942","N/A"
"16.11.2017 10:30 - 16.11.2017 11:00","42247","N/A"
"16.11.2017 11:00 - 16.11.2017 11:30","42499","N/A"
"16.11.2017 11:30 - 16.11.2017 12:00","42725","N/A"
"16.11.2017 12:00 - 16.11.2017 12:30","42741","N/A"
"16.11.2017 12:30 - 16.11.2017 13:00","42820","N/A"
"16.11.2017 13:00 - 16.11.2017 13:30","42810","N/A"
"16.11.2017 13:30 - 16.11.2017 14:00","42756","N/A"
"16.11.2017 14:00 - 16.11.2017 14:30","42494","N/A"
"16.11.2017 14:30 - 16.11.2017 15:00","42329","N/A"
"16.11.2017 15:00 - 16.11.2017 15:30","42173","N/A"
"16.11.2017 15:30 - 16.11.2017 16:00","41985","N/A"
"16.11.2017 16:00 - 16.11.2017 16:30","42459","N/A"
"16.11.2017 16:30 - 16.11.2017 17:00","43667","N/A"
"16.11.2017 17:00 - 16.11.2017 17:30","45697","N/A"
"16.11.2017 17:30 - 16.11.2017 18:00","47559","N/A"
"16.11.2017 18:00 - 16.11.2017 18:30","48198","N/A"
"16.11.2017 18:30 - 16.11.2017 19:00","48025","N/A"
"16.11.2017 19:00 - 16.11.2017 19:30","47482","N/A"
"16.11.2017 19:30 - 16.11.2017 20:00","46635","N/A"
"16.11.2017 20:00 - 16.11.2017 20:30","45552","N/A"
"16.11.2017 20:30 - 16.11.2017 21:00","44386","N/A"
"16.11.2017 21:00 - 16.11.2017 21:30","42812","N/A"
"16.11.2017 21:30 - 16.11.2017 22:00","40956","N/A"
"16.11.2017 22:00 - 16.11.2017 22:30","38993","N/A"
"16.11.2017 22:30 - 16.11.2017 23:00","36903","N/A"
"16.11.2017 23:00 - 16.11.2017 23:30","34907","N/A"
"16.11.2017 23:30 - 17.11.2017 00:00","32521","N/A"
"17.11.2017 00:00 - 17.11.2017 00:30","30445","N/A"
"17.11.2017 00:30 - 17.11.2017 01:00","29467","N/A"
"17.11.2017 01:00 - 17.11.2017 01:30","29490","N/A"
"17.11.2017 01:30 - 17.11.2017 02:00","29331","N/A"
"17.11.2017 02:00 - 17.11.2017 02:30","28883","N/A"
"17.11.2017 02:30 - 17.11.2017 03:00","28347","N/A"
"17.11.2017 03:00 - 17.11.2017 03:30","28065","N/A"
"17.11.2017 03:30 - 17.11.2017 04:00","27792","N/A"
"17.11.2017 04:00 - 17.11.2017 04:30","27217","N/A"
"17.11.2017 04:30 - 17.11.2017 05:00","26785","N/A"
"17.11.2017 05:00 - 17.11.2017 05:30","26675","N/A"
"17.11.2017 05:30 - 17.11.2017 06:00","27110","N/A"
"17.11.2017 06:00 - 17.11.2017 06:30","28058","N/A"
"17.11.2017 06:30 - 17.11.2017 07:00","30289","N/A"
"17.11.2017 07:00 - 17.11.2017 07:30","33608","N/A"
"17.11.2017 07:30 - 17.11.2017 08:00","37467","N/A"
"17.11.2017 08:00 - 17.11.2017 08:30","40483","N/A"
"17.11.2017 08:30 - 17.11.2017 09:00","41718","N/A"
"17.11.2017 09:00 - 17.11.2017 09:30","42233","N/A"
"17.11.2017 09:30 - 17.11.2017 10:00","42190","N/A"
"17.11.2017 10:00 - 17.11.2017 10:30","42392","N/A"
"17.11.2017 10:30 - 17.11.2017 11:00","42446","N/A"
"17.11.2017 11:00 - 17.11.2017 11:30","42354","N/A"
"17.11.2017 11:30 - 17.11.2017 12:00","42271","N/A"
"17.11.2017 12:00 - 17.11.2017 12:30","42024","N/A"
"17.11.2017 12:30 - 17.11.2017 13:00","42006","N/A"
"17.11.2017 13:00 - 17.11.2017 13:30","41908","N/A"
"17.11.2017 13:30 - 17.11.2017 14:00","41764","N/A"
"17.11.2017 14:00 - 17.11.2017 14:30","41596","N/A"
"17.11.2017 14:30 - 17.11.2017 15:00","41574","N/A"
"17.11.2017 15:00 - 17.11.2017 15:30","41561","N/A"
"17.11.2017 15:30 - 17.11.2017 16:00","41580","N/A"
"17.11.2017 16:00 - 17.11.2017 16:30","42026","N/A"
"17.11.2017 16:30 - 17.11.2017 17:00","43317","N/A"
"17.11.2017 17:00 - 17.11.2017 17:30","45467","N/A"
"17.11.2017 17:30 - 17.11.2017 18:00","46805","N/A"
"17.11.2017 18:00 - 17.11.2017 18:30","46897","N/A"
"17.11.2017 18:30 - 17.11.2017 19:00","46394","N/A"
"17.11.2017 19:00 - 17.11.2017 19:30","45680","N/A"
"17.11.2017 19:30 - 17.11.2017 20:00","44964","N/A"
"17.11.2017 20:00 - 17.11.2017 20:30","43994","N/A"
"17.11.2017 20:30 - 17.11.2017 21:00","42768","N/A"
"17.11.2017 21:00 - 17.11.2017 21:30","41456","N/A"
"17.11.2017 21:30 - 17.11.2017 22:00","39825","N/A"
"17.11.2017 22:00 - 17.11.2017 22:30","37989","N/A"
"17.11.2017 22:30 - 17.11.2017 23:00","36034","N/A"
"17.11.2017 23:00 - 17.11.2017 23:30","34358","N/A"
"17.11.2017 23:30 - 18.11.2017 00:00","32660","N/A"
"18.11.2017 00:00 - 18.11.2017 00:30","30951","N/A"
"18.11.2017 00:30 - 18.11.2017 01:00","29846","N/A"
"18.11.2017 01:00 - 18.11.2017 01:30","30074","N/A"
"18.11.2017 01:30 - 18.11.2017 02:00","29828","N/A"
"18.11.2017 02:00 - 18.11.2017 02:30","29125","N/A"
"18.11.2017 02:30 - 18.11.2017 03:00","28345","N/A"
"18.11.2017 03:00 - 18.11.2017 03:30","27865","N/A"
"18.11.2017 03:30 - 18.11.2017 04:00","27496","N/A"
"18.11.2017 04:00 - 18.11.2017 04:30","26853","N/A"
"18.11.2017 04:30 - 18.11.2017 05:00","26293","N/A"
"18.11.2017 05:00 - 18.11.2017 05:30","26020","N/A"
"18.11.2017 05:30 - 18.11.2017 06:00","26093","N/A"
"18.11.2017 06:00 - 18.11.2017 06:30","26465","N/A"
"18.11.2017 06:30 - 18.11.2017 07:00","27337","N/A"
"18.11.2017 07:00 - 18.11.2017 07:30","28553","N/A"
"18.11.2017 07:30 - 18.11.2017 08:00","30030","N/A"
"18.11.2017 08:00 - 18.11.2017 08:30","31611","N/A"
"18.11.2017 08:30 - 18.11.2017 09:00","33338","N/A"
"18.11.2017 09:00 - 18.11.2017 09:30","35350","N/A"
"18.11.2017 09:30 - 18.11.2017 10:00","36983","N/A"
"18.11.2017 10:00 - 18.11.2017 10:30","38043","N/A"
"18.11.2017 10:30 - 18.11.2017 11:00","38476","N/A"
"18.11.2017 11:00 - 18.11.2017 11:30","38486","N/A"
"18.11.2017 11:30 - 18.11.2017 12:00","38221","N/A"
"18.11.2017 12:00 - 18.11.2017 12:30","38191","N/A"
"18.11.2017 12:30 - 18.11.2017 13:00","38211","N/A"
"18.11.2017 13:00 - 18.11.2017 13:30","38010","N/A"
"18.11.2017 13:30 - 18.11.2017 14:00","37859","N/A"
"18.11.2017 14:00 - 18.11.2017 14:30","37597","N/A"
"18.11.2017 14:30 - 18.11.2017 15:00","37621","N/A"
"18.11.2017 15:00 - 18.11.2017 15:30","37636","N/A"
"18.11.2017 15:30 - 18.11.2017 16:00","37691","N/A"
"18.11.2017 16:00 - 18.11.2017 16:30","38072","N/A"
"18.11.2017 16:30 - 18.11.2017 17:00","38944","N/A"
"18.11.2017 17:00 - 18.11.2017 17:30","40945","N/A"
"18.11.2017 17:30 - 18.11.2017 18:00","42898","N/A"
"18.11.2017 18:00 - 18.11.2017 18:30","43541","N/A"
"18.11.2017 18:30 - 18.11.2017 19:00","43247","N/A"
"18.11.2017 19:00 - 18.11.2017 19:30","42595","N/A"
"18.11.2017 19:30 - 18.11.2017 20:00","41456","N/A"
"18.11.2017 20:00 - 18.11.2017 20:30","40116","N/A"
"18.11.2017 20:30 - 18.11.2017 21:00","39055","N/A"
"18.11.2017 21:00 - 18.11.2017 21:30","37947","N/A"
"18.11.2017 21:30 - 18.11.2017 22:00","36584","N/A"
"18.11.2017 22:00 - 18.11.2017 22:30","35289","N/A"
"18.11.2017 22:30 - 18.11.2017 23:00","34012","N/A"
"18.11.2017 23:00 - 18.11.2017 23:30","32776","N/A"
"18.11.2017 23:30 - 19.11.2017 00:00","31497","N/A"
"19.11.2017 00:00 - 19.11.2017 00:30","29995","N/A"
"19.11.2017 00:30 - 19.11.2017 01:00","29112","N/A"
"19.11.2017 01:00 - 19.11.2017 01:30","29020","N/A"
"19.11.2017 01:30 - 19.11.2017 02:00","28813","N/A"
"19.11.2017 02:00 - 19.11.2017 02:30","28255","N/A"
"19.11.2017 02:30 - 19.11.2017 03:00","27564","N/A"
"19.11.2017 03:00 - 19.11.2017 03:30","27215","N/A"
"19.11.2017 03:30 - 19.11.2017 04:00","26999","N/A"
"19.11.2017 04:00 - 19.11.2017 04:30","26332","N/A"
"19.11.2017 04:30 - 19.11.2017 05:00","25600","N/A"
"19.11.2017 05:00 - 19.11.2017 05:30","25429","N/A"
"19.11.2017 05:30 - 19.11.2017 06:00","25442","N/A"
"19.11.2017 06:00 - 19.11.2017 06:30","25630","N/A"
"19.11.2017 06:30 - 19.11.2017 07:00","26365","N/A"
"19.11.2017 07:00 - 19.11.2017 07:30","27357","N/A"
"19.11.2017 07:30 - 19.11.2017 08:00","28244","N/A"
"19.11.2017 08:00 - 19.11.2017 08:30","29027","N/A"
"19.11.2017 08:30 - 19.11.2017 09:00","30189","N/A"
"19.11.2017 09:00 - 19.11.2017 09:30","31959","N/A"
"19.11.2017 09:30 - 19.11.2017 10:00","33699","N/A"
"19.11.2017 10:00 - 19.11.2017 10:30","35001","N/A"
"19.11.2017 10:30 - 19.11.2017 11:00","35715","N/A"
"19.11.2017 11:00 - 19.11.2017 11:30","36148","N/A"
"19.11.2017 11:30 - 19.11.2017 12:00","36287","N/A"
"19.11.2017 12:00 - 19.11.2017 12:30","36699","N/A"
"19.11.2017 12:30 - 19.11.2017 13:00","37544","N/A"
"19.11.2017 13:00 - 19.11.2017 13:30","38180","N/A"
"19.11.2017 13:30 - 19.11.2017 14:00","38481","N/A"
"19.11.2017 14:00 - 19.11.2017 14:30","38301","N/A"
"19.11.2017 14:30 - 19.11.2017 15:00","38265","N/A"
"19.11.2017 15:00 - 19.11.2017 15:30","38254","N/A"
"19.11.2017 15:30 - 19.11.2017 16:00","38331","N/A"
"19.11.2017 16:00 - 19.11.2017 16:30","38881","N/A"
"19.11.2017 16:30 - 19.11.2017 17:00","40208","N/A"
"19.11.2017 17:00 - 19.11.2017 17:30","42633","N/A"
"19.11.2017 17:30 - 19.11.2017 18:00","44229","N/A"
"19.11.2017 18:00 - 19.11.2017 18:30","44490","N/A"
"19.11.2017 18:30 - 19.11.2017 19:00","44253","N/A"
"19.11.2017 19:00 - 19.11.2017 19:30","43559","N/A"
"19.11.2017 19:30 - 19.11.2017 20:00","42572","N/A"
"19.11.2017 20:00 - 19.11.2017 20:30","41454","N/A"
"19.11.2017 20:30 - 19.11.2017 21:00","40431","N/A"
"19.11.2017 21:00 - 19.11.2017 21:30","39332","N/A"
"19.11.2017 21:30 - 19.11.2017 22:00","37767","N/A"
"19.11.2017 22:00 - 19.11.2017 22:30","36033","N/A"
"19.11.2017 22:30 - 19.11.2017 23:00","34205","N/A"
"19.11.2017 23:00 - 19.11.2017 23:30","32595","N/A"
"19.11.2017 23:30 - 20.11.2017 00:00","30700","N/A"
"20.11.2017 00:00 - 20.11.2017 00:30","28906","N/A"
"20.11.2017 00:30 - 20.11.2017 01:00","27716","N/A"
"20.11.2017 01:00 - 20.11.2017 01:30","26582","N/A"
"20.11.2017 01:30 - 20.11.2017 02:00","26848","N/A"
"20.11.2017 02:00 - 20.11.2017 02:30","26771","N/A"
"20.11.2017 02:30 - 20.11.2017 03:00","26528","N/A"
"20.11.2017 03:00 - 20.11.2017 03:30","26635","N/A"
"20.11.2017 03:30 - 20.11.2017 04:00","26418","N/A"
"20.11.2017 04:00 - 20.11.2017 04:30","25578","N/A"
"20.11.2017 04:30 - 20.11.2017 05:00","24883","N/A"
"20.11.2017 05:00 - 20.11.2017 05:30","24822","N/A"
"20.11.2017 05:30 - 20.11.2017 06:00","25480","N/A"
"20.11.2017 06:00 - 20.11.2017 06:30","26619","N/A"
"20.11.2017 06:30 - 20.11.2017 07:00","29319","N/A"
"20.11.2017 07:00 - 20.11.2017 07:30","33141","N/A"
"20.11.2017 07:30 - 20.11.2017 08:00","37300","N/A"
"20.11.2017 08:00 - 20.11.2017 08:30","40574","N/A"
"20.11.2017 08:30 - 20.11.2017 09:00","42133","N/A"
"20.11.2017 09:00 - 20.11.2017 09:30","43039","N/A"
"20.11.2017 09:30 - 20.11.2017 10:00","43375","N/A"
"20.11.2017 10:00 - 20.11.2017 10:30","43538","N/A"
"20.11.2017 10:30 - 20.11.2017 11:00","43485","N/A"
"20.11.2017 11:00 - 20.11.2017 11:30","43503","N/A"
"20.11.2017 11:30 - 20.11.2017 12:00","43742","N/A"
"20.11.2017 12:00 - 20.11.2017 12:30","44045","N/A"
"20.11.2017 12:30 - 20.11.2017 13:00","44344","N/A"
"20.11.2017 13:00 - 20.11.2017 13:30","44307","N/A"
"20.11.2017 13:30 - 20.11.2017 14:00","44172","N/A"
"20.11.2017 14:00 - 20.11.2017 14:30","44013","N/A"
"20.11.2017 14:30 - 20.11.2017 15:00","44093","N/A"
"20.11.2017 15:00 - 20.11.2017 15:30","43972","N/A"
"20.11.2017 15:30 - 20.11.2017 16:00","43580","N/A"
"20.11.2017 16:00 - 20.11.2017 16:30","43813","N/A"
"20.11.2017 16:30 - 20.11.2017 17:00","45216","N/A"
"20.11.2017 17:00 - 20.11.2017 17:30","47283","N/A"
"20.11.2017 17:30 - 20.11.2017 18:00","48569","N/A"
"20.11.2017 18:00 - 20.11.2017 18:30","48677","N/A"
"20.11.2017 18:30 - 20.11.2017 19:00","48342","N/A"
"20.11.2017 19:00 - 20.11.2017 19:30","47718","N/A"
"20.11.2017 19:30 - 20.11.2017 20:00","46969","N/A"
"20.11.2017 20:00 - 20.11.2017 20:30","45776","N/A"
"20.11.2017 20:30 - 20.11.2017 21:00","44290","N/A"
"20.11.2017 21:00 - 20.11.2017 21:30","42799","N/A"
"20.11.2017 21:30 - 20.11.2017 22:00","40917","N/A"
"20.11.2017 22:00 - 20.11.2017 22:30","38683","N/A"
"20.11.2017 22:30 - 20.11.2017 23:00","36460","N/A"
"20.11.2017 23:00 - 20.11.2017 23:30","34377","N/A"
"20.11.2017 23:30 - 21.11.2017 00:00","32245","N/A"
"21.11.2017 00:00 - 21.11.2017 00:30","30337","N/A"
"21.11.2017 00:30 - 21.11.2017 01:00","28666","N/A"
"21.11.2017 01:00 - 21.11.2017 01:30","28488","N/A"
"21.11.2017 01:30 - 21.11.2017 02:00","28507","N/A"
"21.11.2017 02:00 - 21.11.2017 02:30","27965","N/A"
"21.11.2017 02:30 - 21.11.2017 03:00","27416","N/A"
"21.11.2017 03:00 - 21.11.2017 03:30","27188","N/A"
"21.11.2017 03:30 - 21.11.2017 04:00","26795","N/A"
"21.11.2017 04:00 - 21.11.2017 04:30","26002","N/A"
"21.11.2017 04:30 - 21.11.2017 05:00","25503","N/A"
"21.11.2017 05:00 - 21.11.2017 05:30","25487","N/A"
"21.11.2017 05:30 - 21.11.2017 06:00","26051","N/A"
"21.11.2017 06:00 - 21.11.2017 06:30","27229","N/A"
"21.11.2017 06:30 - 21.11.2017 07:00","29646","N/A"
"21.11.2017 07:00 - 21.11.2017 07:30","33204","N/A"
"21.11.2017 07:30 - 21.11.2017 08:00","37030","N/A"
"21.11.2017 08:00 - 21.11.2017 08:30","39927","N/A"
"21.11.2017 08:30 - 21.11.2017 09:00","41180","N/A"
"21.11.2017 09:00 - 21.11.2017 09:30","41547","N/A"
"21.11.2017 09:30 - 21.11.2017 10:00","41700","N/A"
"21.11.2017 10:00 - 21.11.2017 10:30","42141","N/A"
"21.11.2017 10:30 - 21.11.2017 11:00","42074","N/A"
"21.11.2017 11:00 - 21.11.2017 11:30","41956","N/A"
"21.11.2017 11:30 - 21.11.2017 12:00","42071","N/A"
"21.11.2017 12:00 - 21.11.2017 12:30","42228","N/A"
"21.11.2017 12:30 - 21.11.2017 13:00","42528","N/A"
"21.11.2017 13:00 - 21.11.2017 13:30","42576","N/A"
"21.11.2017 13:30 - 21.11.2017 14:00","42651","N/A"
"21.11.2017 14:00 - 21.11.2017 14:30","42688","N/A"
"21.11.2017 14:30 - 21.11.2017 15:00","42695","N/A"
"21.11.2017 15:00 - 21.11.2017 15:30","42674","N/A"
"21.11.2017 15:30 - 21.11.2017 16:00","42626","N/A"
"21.11.2017 16:00 - 21.11.2017 16:30","43244","N/A"
"21.11.2017 16:30 - 21.11.2017 17:00","44537","N/A"
"21.11.2017 17:00 - 21.11.2017 17:30","46364","N/A"
"21.11.2017 17:30 - 21.11.2017 18:00","47877","N/A"
"21.11.2017 18:00 - 21.11.2017 18:30","48099","N/A"
"21.11.2017 18:30 - 21.11.2017 19:00","47616","N/A"
"21.11.2017 19:00 - 21.11.2017 19:30","46949","N/A"
"21.11.2017 19:30 - 21.11.2017 20:00","46030","N/A"
"21.11.2017 20:00 - 21.11.2017 20:30","44895","N/A"
"21.11.2017 20:30 - 21.11.2017 21:00","43619","N/A"
"21.11.2017 21:00 - 21.11.2017 21:30","41963","N/A"
"21.11.2017 21:30 - 21.11.2017 22:00","39919","N/A"
"21.11.2017 22:00 - 21.11.2017 22:30","37648","N/A"
"21.11.2017 22:30 - 21.11.2017 23:00","35235","N/A"
"21.11.2017 23:00 - 21.11.2017 23:30","33055","N/A"
"21.11.2017 23:30 - 22.11.2017 00:00","30861","N/A"
"22.11.2017 00:00 - 22.11.2017 00:30","28960","N/A"
"22.11.2017 00:30 - 22.11.2017 01:00","27863","N/A"
"22.11.2017 01:00 - 22.11.2017 01:30","27915","N/A"
"22.11.2017 01:30 - 22.11.2017 02:00","27888","N/A"
"22.11.2017 02:00 - 22.11.2017 02:30","27195","N/A"
"22.11.2017 02:30 - 22.11.2017 03:00","26422","N/A"
"22.11.2017 03:00 - 22.11.2017 03:30","25935","N/A"
"22.11.2017 03:30 - 22.11.2017 04:00","25648","N/A"
"22.11.2017 04:00 - 22.11.2017 04:30","25284","N/A"
"22.11.2017 04:30 - 22.11.2017 05:00","24944","N/A"
"22.11.2017 05:00 - 22.11.2017 05:30","24843","N/A"
"22.11.2017 05:30 - 22.11.2017 06:00","25281","N/A"
"22.11.2017 06:00 - 22.11.2017 06:30","26204","N/A"
"22.11.2017 06:30 - 22.11.2017 07:00","28342","N/A"
"22.11.2017 07:00 - 22.11.2017 07:30","31546","N/A"
"22.11.2017 07:30 - 22.11.2017 08:00","35281","N/A"
"22.11.2017 08:00 - 22.11.2017 08:30","38343","N/A"
"22.11.2017 08:30 - 22.11.2017 09:00","39648","N/A"
"22.11.2017 09:00 - 22.11.2017 09:30","40117","N/A"
"22.11.2017 09:30 - 22.11.2017 10:00","40457","N/A"
"22.11.2017 10:00 - 22.11.2017 10:30","41080","N/A"
"22.11.2017 10:30 - 22.11.2017 11:00","41372","N/A"
"22.11.2017 11:00 - 22.11.2017 11:30","41774","N/A"
"22.11.2017 11:30 - 22.11.2017 12:00","42018","N/A"
"22.11.2017 12:00 - 22.11.2017 12:30","41899","N/A"
"22.11.2017 12:30 - 22.11.2017 13:00","41953","N/A"
"22.11.2017 13:00 - 22.11.2017 13:30","41898","N/A"
"22.11.2017 13:30 - 22.11.2017 14:00","41773","N/A"
"22.11.2017 14:00 - 22.11.2017 14:30","41567","N/A"
"22.11.2017 14:30 - 22.11.2017 15:00","41597","N/A"
"22.11.2017 15:00 - 22.11.2017 15:30","41707","N/A"
"22.11.2017 15:30 - 22.11.2017 16:00","41827","N/A"
"22.11.2017 16:00 - 22.11.2017 16:30","42555","N/A"
"22.11.2017 16:30 - 22.11.2017 17:00","44040","N/A"
"22.11.2017 17:00 - 22.11.2017 17:30","45999","N/A"
"22.11.2017 17:30 - 22.11.2017 18:00","47130","N/A"
"22.11.2017 18:00 - 22.11.2017 18:30","46980","N/A"
"22.11.2017 18:30 - 22.11.2017 19:00","46550","N/A"
"22.11.2017 19:00 - 22.11.2017 19:30","46199","N/A"
"22.11.2017 19:30 - 22.11.2017 20:00","45439","N/A"
"22.11.2017 20:00 - 22.11.2017 20:30","44258","N/A"
"22.11.2017 20:30 - 22.11.2017 21:00","43042","N/A"
"22.11.2017 21:00 - 22.11.2017 21:30","41400","N/A"
"22.11.2017 21:30 - 22.11.2017 22:00","39342","N/A"
"22.11.2017 22:00 - 22.11.2017 22:30","37171","N/A"
"22.11.2017 22:30 - 22.11.2017 23:00","35006","N/A"
"22.11.2017 23:00 - 22.11.2017 23:30","32926","N/A"
"22.11.2017 23:30 - 23.11.2017 00:00","30846","N/A"
"23.11.2017 00:00 - 23.11.2017 00:30","29010","N/A"
"23.11.2017 00:30 - 23.11.2017 01:00","28504","N/A"
"23.11.2017 01:00 - 23.11.2017 01:30","28194","N/A"
"23.11.2017 01:30 - 23.11.2017 02:00","28101","N/A"
"23.11.2017 02:00 - 23.11.2017 02:30","27139","N/A"
"23.11.2017 02:30 - 23.11.2017 03:00","26159","N/A"
"23.11.2017 03:00 - 23.11.2017 03:30","25606","N/A"
"23.11.2017 03:30 - 23.11.2017 04:00","25227","N/A"
"23.11.2017 04:00 - 23.11.2017 04:30","24698","N/A"
"23.11.2017 04:30 - 23.11.2017 05:00","24316","N/A"
"23.11.2017 05:00 - 23.11.2017 05:30","24406","N/A"
"23.11.2017 05:30 - 23.11.2017 06:00","24885","N/A"
"23.11.2017 06:00 - 23.11.2017 06:30","26046","N/A"
"23.11.2017 06:30 - 23.11.2017 07:00","28571","N/A"
"23.11.2017 07:00 - 23.11.2017 07:30","31990","N/A"
"23.11.2017 07:30 - 23.11.2017 08:00","35658","N/A"
"23.11.2017 08:00 - 23.11.2017 08:30","38214","N/A"
"23.11.2017 08:30 - 23.11.2017 09:00","39212","N/A"
"23.11.2017 09:00 - 23.11.2017 09:30","39865","N/A"
"23.11.2017 09:30 - 23.11.2017 10:00","40274","N/A"
"23.11.2017 10:00 - 23.11.2017 10:30","40719","N/A"
"23.11.2017 10:30 - 23.11.2017 11:00","40536","N/A"
"23.11.2017 11:00 - 23.11.2017 11:30","40222","N/A"
"23.11.2017 11:30 - 23.11.2017 12:00","40530","N/A"
"23.11.2017 12:00 - 23.11.2017 12:30","40908","N/A"
"23.11.2017 12:30 - 23.11.2017 13:00","41285","N/A"
"23.11.2017 13:00 - 23.11.2017 13:30","41511","N/A"
"23.11.2017 13:30 - 23.11.2017 14:00","41365","N/A"
"23.11.2017 14:00 - 23.11.2017 14:30","41217","N/A"
"23.11.2017 14:30 - 23.11.2017 15:00","41526","N/A"
"23.11.2017 15:00 - 23.11.2017 15:30","41602","N/A"
"23.11.2017 15:30 - 23.11.2017 16:00","41717","N/A"
"23.11.2017 16:00 - 23.11.2017 16:30","42415","N/A"
"23.11.2017 16:30 - 23.11.2017 17:00","43547","N/A"
"23.11.2017 17:00 - 23.11.2017 17:30","45652","N/A"
"23.11.2017 17:30 - 23.11.2017 18:00","47211","N/A"
"23.11.2017 18:00 - 23.11.2017 18:30","47182","N/A"
"23.11.2017 18:30 - 23.11.2017 19:00","46726","N/A"
"23.11.2017 19:00 - 23.11.2017 19:30","46203","N/A"
"23.11.2017 19:30 - 23.11.2017 20:00","45745","N/A"
"23.11.2017 20:00 - 23.11.2017 20:30","44936","N/A"
"23.11.2017 20:30 - 23.11.2017 21:00","43713","N/A"
"23.11.2017 21:00 - 23.11.2017 21:30","42208","N/A"
"23.11.2017 21:30 - 23.11.2017 22:00","40403","N/A"
"23.11.2017 22:00 - 23.11.2017 22:30","38439","N/A"
"23.11.2017 22:30 - 23.11.2017 23:00","36091","N/A"
"23.11.2017 23:00 - 23.11.2017 23:30","33862","N/A"
"23.11.2017 23:30 - 24.11.2017 00:00","31742","N/A"
"24.11.2017 00:00 - 24.11.2017 00:30","29813","N/A"
