"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"05.06.2015 19:00 - 05.06.2015 19:30","39524","40481"
"05.06.2015 19:30 - 05.06.2015 20:00","38932","39797"
"05.06.2015 20:00 - 05.06.2015 20:30","38243","39149"
"05.06.2015 20:30 - 05.06.2015 21:00","37389","38342"
"05.06.2015 21:00 - 05.06.2015 21:30","36407","37480"
"05.06.2015 21:30 - 05.06.2015 22:00","35464","36629"
"05.06.2015 22:00 - 05.06.2015 22:30","34893","35658"
"05.06.2015 22:30 - 05.06.2015 23:00","34824","35312"
"05.06.2015 23:00 - 05.06.2015 23:30","34398","35127"
"05.06.2015 23:30 - 06.06.2015 00:00","33417","34751"
"06.06.2015 00:00 - 06.06.2015 00:30","31779","33510"
"06.06.2015 00:30 - 06.06.2015 01:00","29955","31671"
"06.06.2015 01:00 - 06.06.2015 01:30","28418","30019"
"06.06.2015 01:30 - 06.06.2015 02:00","27011","28419"
"06.06.2015 02:00 - 06.06.2015 02:30","25934","27224"
"06.06.2015 02:30 - 06.06.2015 03:00","25518","26548"
"06.06.2015 03:00 - 06.06.2015 03:30","25113","25412"
"06.06.2015 03:30 - 06.06.2015 04:00","24496","24374"
"06.06.2015 04:00 - 06.06.2015 04:30","24005","23932"
"06.06.2015 04:30 - 06.06.2015 05:00","23751","23695"
"06.06.2015 05:00 - 06.06.2015 05:30","23523","23475"
"06.06.2015 05:30 - 06.06.2015 06:00","23013","22638"
"06.06.2015 06:00 - 06.06.2015 06:30","22533","21966"
"06.06.2015 06:30 - 06.06.2015 07:00","22595","21844"
"06.06.2015 07:00 - 06.06.2015 07:30","23355","22122"
"06.06.2015 07:30 - 06.06.2015 08:00","24742","24411"
"06.06.2015 08:00 - 06.06.2015 08:30","26316","26564"
"06.06.2015 08:30 - 06.06.2015 09:00","28174","29328"
"06.06.2015 09:00 - 06.06.2015 09:30","29986","31050"
"06.06.2015 09:30 - 06.06.2015 10:00","31803","32960"
"06.06.2015 10:00 - 06.06.2015 10:30","33089","34318"
"06.06.2015 10:30 - 06.06.2015 11:00","34111","35331"
"06.06.2015 11:00 - 06.06.2015 11:30","34840","36325"
"06.06.2015 11:30 - 06.06.2015 12:00","35145","36646"
"06.06.2015 12:00 - 06.06.2015 12:30","35361","N/A"
"06.06.2015 12:30 - 06.06.2015 13:00","35636","N/A"
"06.06.2015 13:00 - 06.06.2015 13:30","35737","36931"
"06.06.2015 13:30 - 06.06.2015 14:00","35398","36778"
"06.06.2015 14:00 - 06.06.2015 14:30","35012","36597"
"06.06.2015 14:30 - 06.06.2015 15:00","34547","36157"
"06.06.2015 15:00 - 06.06.2015 15:30","34049","35671"
"06.06.2015 15:30 - 06.06.2015 16:00","33557","35391"
"06.06.2015 16:00 - 06.06.2015 16:30","33194","34762"
"06.06.2015 16:30 - 06.06.2015 17:00","33102","34581"
"06.06.2015 17:00 - 06.06.2015 17:30","33302","34864"
"06.06.2015 17:30 - 06.06.2015 18:00","33707","34702"
"06.06.2015 18:00 - 06.06.2015 18:30","34380","34895"
"06.06.2015 18:30 - 06.06.2015 19:00","35080","35567"
"06.06.2015 19:00 - 06.06.2015 19:30","35187","35794"
"06.06.2015 19:30 - 06.06.2015 20:00","34915","35620"
"06.06.2015 20:00 - 06.06.2015 20:30","34664","35397"
"06.06.2015 20:30 - 06.06.2015 21:00","34137","34945"
"06.06.2015 21:00 - 06.06.2015 21:30","33739","34260"
"06.06.2015 21:30 - 06.06.2015 22:00","33327","33430"
"06.06.2015 22:00 - 06.06.2015 22:30","32613","32861"
"06.06.2015 22:30 - 06.06.2015 23:00","32262","32665"
"06.06.2015 23:00 - 06.06.2015 23:30","31998","32577"
"06.06.2015 23:30 - 07.06.2015 00:00","31098","32753"
"07.06.2015 00:00 - 07.06.2015 00:30","29813","31566"
"07.06.2015 00:30 - 07.06.2015 01:00","28509","29892"
"07.06.2015 01:00 - 07.06.2015 01:30","27051","28362"
"07.06.2015 01:30 - 07.06.2015 02:00","25349","26908"
"07.06.2015 02:00 - 07.06.2015 02:30","23831","25811"
"07.06.2015 02:30 - 07.06.2015 03:00","23740","25049"
"07.06.2015 03:00 - 07.06.2015 03:30","23897","23792"
"07.06.2015 03:30 - 07.06.2015 04:00","23329","23176"
"07.06.2015 04:00 - 07.06.2015 04:30","23014","22840"
"07.06.2015 04:30 - 07.06.2015 05:00","22898","22364"
"07.06.2015 05:00 - 07.06.2015 05:30","22708","22114"
"07.06.2015 05:30 - 07.06.2015 06:00","22188","21687"
"07.06.2015 06:00 - 07.06.2015 06:30","21731","21038"
"07.06.2015 06:30 - 07.06.2015 07:00","21694","21051"
"07.06.2015 07:00 - 07.06.2015 07:30","21774","21301"
"07.06.2015 07:30 - 07.06.2015 08:00","22381","22451"
"07.06.2015 08:00 - 07.06.2015 08:30","23312","23328"
"07.06.2015 08:30 - 07.06.2015 09:00","24596","24745"
"07.06.2015 09:00 - 07.06.2015 09:30","26160","26281"
"07.06.2015 09:30 - 07.06.2015 10:00","27768","28885"
"07.06.2015 10:00 - 07.06.2015 10:30","29252","30359"
"07.06.2015 10:30 - 07.06.2015 11:00","30870","31726"
"07.06.2015 11:00 - 07.06.2015 11:30","32254","33283"
"07.06.2015 11:30 - 07.06.2015 12:00","33066","34353"
"07.06.2015 12:00 - 07.06.2015 12:30","33543","34663"
"07.06.2015 12:30 - 07.06.2015 13:00","33998","35028"
"07.06.2015 13:00 - 07.06.2015 13:30","34499","35300"
"07.06.2015 13:30 - 07.06.2015 14:00","34682","35485"
"07.06.2015 14:00 - 07.06.2015 14:30","34513","35427"
"07.06.2015 14:30 - 07.06.2015 15:00","34044","35267"
"07.06.2015 15:00 - 07.06.2015 15:30","33721","34298"
"07.06.2015 15:30 - 07.06.2015 16:00","33348","33908"
"07.06.2015 16:00 - 07.06.2015 16:30","33182","33443"
"07.06.2015 16:30 - 07.06.2015 17:00","33268","33662"
"07.06.2015 17:00 - 07.06.2015 17:30","33587","34269"
"07.06.2015 17:30 - 07.06.2015 18:00","34104","34183"
"07.06.2015 18:00 - 07.06.2015 18:30","34692","34354"
"07.06.2015 18:30 - 07.06.2015 19:00","34965","35090"
"07.06.2015 19:00 - 07.06.2015 19:30","35126","35338"
"07.06.2015 19:30 - 07.06.2015 20:00","35124","35433"
"07.06.2015 20:00 - 07.06.2015 20:30","34816","35462"
"07.06.2015 20:30 - 07.06.2015 21:00","34338","35285"
"07.06.2015 21:00 - 07.06.2015 21:30","33687","35036"
"07.06.2015 21:30 - 07.06.2015 22:00","33013","34601"
"07.06.2015 22:00 - 07.06.2015 22:30","32527","33962"
"07.06.2015 22:30 - 07.06.2015 23:00","32468","34021"
"07.06.2015 23:00 - 07.06.2015 23:30","32397","33698"
"07.06.2015 23:30 - 08.06.2015 00:00","31588","33355"
"08.06.2015 00:00 - 08.06.2015 00:30","29624","31991"
"08.06.2015 00:30 - 08.06.2015 01:00","27656","29257"
"08.06.2015 01:00 - 08.06.2015 01:30","26123","28188"
"08.06.2015 01:30 - 08.06.2015 02:00","25004","26093"
"08.06.2015 02:00 - 08.06.2015 02:30","24317","24950"
"08.06.2015 02:30 - 08.06.2015 03:00","24098","24529"
"08.06.2015 03:00 - 08.06.2015 03:30","23821","24497"
"08.06.2015 03:30 - 08.06.2015 04:00","23561","24019"
"08.06.2015 04:00 - 08.06.2015 04:30","23322","23504"
"08.06.2015 04:30 - 08.06.2015 05:00","23341","23286"
"08.06.2015 05:00 - 08.06.2015 05:30","23333","23198"
"08.06.2015 05:30 - 08.06.2015 06:00","23003","22895"
"08.06.2015 06:00 - 08.06.2015 06:30","22805","22519"
"08.06.2015 06:30 - 08.06.2015 07:00","23520","23324"
"08.06.2015 07:00 - 08.06.2015 07:30","25249","25049"
"08.06.2015 07:30 - 08.06.2015 08:00","28027","29075"
"08.06.2015 08:00 - 08.06.2015 08:30","31454","31905"
"08.06.2015 08:30 - 08.06.2015 09:00","34832","36567"
"08.06.2015 09:00 - 08.06.2015 09:30","36917","38811"
"08.06.2015 09:30 - 08.06.2015 10:00","38012","40228"
"08.06.2015 10:00 - 08.06.2015 10:30","38691","40460"
"08.06.2015 10:30 - 08.06.2015 11:00","39392","41251"
"08.06.2015 11:00 - 08.06.2015 11:30","39846","42010"
"08.06.2015 11:30 - 08.06.2015 12:00","40109","41764"
"08.06.2015 12:00 - 08.06.2015 12:30","40438","41833"
"08.06.2015 12:30 - 08.06.2015 13:00","40621","42714"
"08.06.2015 13:00 - 08.06.2015 13:30","40825","42639"
"08.06.2015 13:30 - 08.06.2015 14:00","40720","42427"
"08.06.2015 14:00 - 08.06.2015 14:30","40505","41560"
"08.06.2015 14:30 - 08.06.2015 15:00","40316","41496"
"08.06.2015 15:00 - 08.06.2015 15:30","40176","41507"
"08.06.2015 15:30 - 08.06.2015 16:00","40027","41368"
"08.06.2015 16:00 - 08.06.2015 16:30","39893","41002"
"08.06.2015 16:30 - 08.06.2015 17:00","39905","40857"
"08.06.2015 17:00 - 08.06.2015 17:30","40425","N/A"
"08.06.2015 17:30 - 08.06.2015 18:00","41080","N/A"
"08.06.2015 18:00 - 08.06.2015 18:30","41528","N/A"
"08.06.2015 18:30 - 08.06.2015 19:00","41605","N/A"
"08.06.2015 19:00 - 08.06.2015 19:30","41226","N/A"
"08.06.2015 19:30 - 08.06.2015 20:00","40889","N/A"
"08.06.2015 20:00 - 08.06.2015 20:30","40357","N/A"
"08.06.2015 20:30 - 08.06.2015 21:00","39539","N/A"
"08.06.2015 21:00 - 08.06.2015 21:30","38851","N/A"
"08.06.2015 21:30 - 08.06.2015 22:00","38294","N/A"
"08.06.2015 22:00 - 08.06.2015 22:30","37326","N/A"
"08.06.2015 22:30 - 08.06.2015 23:00","36589","N/A"
"08.06.2015 23:00 - 08.06.2015 23:30","36153","36724"
"08.06.2015 23:30 - 09.06.2015 00:00","34703","35981"
"09.06.2015 00:00 - 09.06.2015 00:30","32285","34146"
"09.06.2015 00:30 - 09.06.2015 01:00","29987","31974"
"09.06.2015 01:00 - 09.06.2015 01:30","28035","29262"
"09.06.2015 01:30 - 09.06.2015 02:00","26696","27837"
"09.06.2015 02:00 - 09.06.2015 02:30","26162","26413"
"09.06.2015 02:30 - 09.06.2015 03:00","26011","26074"
"09.06.2015 03:00 - 09.06.2015 03:30","25771","N/A"
"09.06.2015 03:30 - 09.06.2015 04:00","25347","N/A"
"09.06.2015 04:00 - 09.06.2015 04:30","25031","25214"
"09.06.2015 04:30 - 09.06.2015 05:00","24944","25067"
"09.06.2015 05:00 - 09.06.2015 05:30","24901","25015"
"09.06.2015 05:30 - 09.06.2015 06:00","24595","24773"
"09.06.2015 06:00 - 09.06.2015 06:30","24462","24305"
"09.06.2015 06:30 - 09.06.2015 07:00","25160","25237"
"09.06.2015 07:00 - 09.06.2015 07:30","27133","26627"
"09.06.2015 07:30 - 09.06.2015 08:00","30364","30677"
"09.06.2015 08:00 - 09.06.2015 08:30","33893","33807"
"09.06.2015 08:30 - 09.06.2015 09:00","36958","37315"
"09.06.2015 09:00 - 09.06.2015 09:30","38585","39532"
"09.06.2015 09:30 - 09.06.2015 10:00","39260","40822"
"09.06.2015 10:00 - 09.06.2015 10:30","39526","41029"
"09.06.2015 10:30 - 09.06.2015 11:00","39995","41357"
"09.06.2015 11:00 - 09.06.2015 11:30","40032","42465"
"09.06.2015 11:30 - 09.06.2015 12:00","39808","42093"
"09.06.2015 12:00 - 09.06.2015 12:30","40246","42637"
"09.06.2015 12:30 - 09.06.2015 13:00","40954","42608"
"09.06.2015 13:00 - 09.06.2015 13:30","41349","42456"
"09.06.2015 13:30 - 09.06.2015 14:00","41076","43012"
"09.06.2015 14:00 - 09.06.2015 14:30","40844","42571"
"09.06.2015 14:30 - 09.06.2015 15:00","40868","42426"
"09.06.2015 15:00 - 09.06.2015 15:30","40631","42061"
"09.06.2015 15:30 - 09.06.2015 16:00","40080","41919"
"09.06.2015 16:00 - 09.06.2015 16:30","39775","41676"
"09.06.2015 16:30 - 09.06.2015 17:00","40071","41709"
"09.06.2015 17:00 - 09.06.2015 17:30","40595","41845"
"09.06.2015 17:30 - 09.06.2015 18:00","41284","42425"
"09.06.2015 18:00 - 09.06.2015 18:30","41777","42888"
"09.06.2015 18:30 - 09.06.2015 19:00","41776","43088"
"09.06.2015 19:00 - 09.06.2015 19:30","41668","42660"
"09.06.2015 19:30 - 09.06.2015 20:00","41398","42063"
"09.06.2015 20:00 - 09.06.2015 20:30","40926","41316"
"09.06.2015 20:30 - 09.06.2015 21:00","40185","40546"
"09.06.2015 21:00 - 09.06.2015 21:30","39519","39830"
"09.06.2015 21:30 - 09.06.2015 22:00","38658","39231"
"09.06.2015 22:00 - 09.06.2015 22:30","37341","38186"
"09.06.2015 22:30 - 09.06.2015 23:00","36491","37968"
"09.06.2015 23:00 - 09.06.2015 23:30","35983","37201"
"09.06.2015 23:30 - 10.06.2015 00:00","34539","36768"
"10.06.2015 00:00 - 10.06.2015 00:30","32219","34660"
"10.06.2015 00:30 - 10.06.2015 01:00","29914","32669"
"10.06.2015 01:00 - 10.06.2015 01:30","28071","30861"
"10.06.2015 01:30 - 10.06.2015 02:00","26878","29332"
"10.06.2015 02:00 - 10.06.2015 02:30","26181","27389"
"10.06.2015 02:30 - 10.06.2015 03:00","26134","27042"
"10.06.2015 03:00 - 10.06.2015 03:30","25998","26944"
"10.06.2015 03:30 - 10.06.2015 04:00","25706","26619"
"10.06.2015 04:00 - 10.06.2015 04:30","25523","25982"
"10.06.2015 04:30 - 10.06.2015 05:00","25360","25787"
"10.06.2015 05:00 - 10.06.2015 05:30","25147","25687"
"10.06.2015 05:30 - 10.06.2015 06:00","24857","25400"
"10.06.2015 06:00 - 10.06.2015 06:30","24821","25109"
"10.06.2015 06:30 - 10.06.2015 07:00","25414","26165"
"10.06.2015 07:00 - 10.06.2015 07:30","27299","27447"
"10.06.2015 07:30 - 10.06.2015 08:00","30458","31341"
"10.06.2015 08:00 - 10.06.2015 08:30","33822","34592"
"10.06.2015 08:30 - 10.06.2015 09:00","36729","38802"
"10.06.2015 09:00 - 10.06.2015 09:30","38325","40848"
"10.06.2015 09:30 - 10.06.2015 10:00","39135","42108"
"10.06.2015 10:00 - 10.06.2015 10:30","39555","42441"
"10.06.2015 10:30 - 10.06.2015 11:00","39956","42400"
"10.06.2015 11:00 - 10.06.2015 11:30","40137","43192"
"10.06.2015 11:30 - 10.06.2015 12:00","40448","43254"
"10.06.2015 12:00 - 10.06.2015 12:30","40815","43420"
"10.06.2015 12:30 - 10.06.2015 13:00","41029","43709"
"10.06.2015 13:00 - 10.06.2015 13:30","41267","43824"
"10.06.2015 13:30 - 10.06.2015 14:00","41207","43904"
"10.06.2015 14:00 - 10.06.2015 14:30","40947","43645"
"10.06.2015 14:30 - 10.06.2015 15:00","40523","43467"
"10.06.2015 15:00 - 10.06.2015 15:30","40148","43194"
"10.06.2015 15:30 - 10.06.2015 16:00","39758","42819"
"10.06.2015 16:00 - 10.06.2015 16:30","39397","42429"
"10.06.2015 16:30 - 10.06.2015 17:00","39453","42124"
"10.06.2015 17:00 - 10.06.2015 17:30","39995","42971"
"10.06.2015 17:30 - 10.06.2015 18:00","40588","42863"
"10.06.2015 18:00 - 10.06.2015 18:30","41054","43056"
"10.06.2015 18:30 - 10.06.2015 19:00","41007","43092"
"10.06.2015 19:00 - 10.06.2015 19:30","40670","42699"
"10.06.2015 19:30 - 10.06.2015 20:00","40442","42045"
"10.06.2015 20:00 - 10.06.2015 20:30","40060","41537"
"10.06.2015 20:30 - 10.06.2015 21:00","39174","40855"
"10.06.2015 21:00 - 10.06.2015 21:30","38308","40042"
"10.06.2015 21:30 - 10.06.2015 22:00","37589","39343"
"10.06.2015 22:00 - 10.06.2015 22:30","36415","38323"
"10.06.2015 22:30 - 10.06.2015 23:00","35635","37999"
"10.06.2015 23:00 - 10.06.2015 23:30","35241","37318"
"10.06.2015 23:30 - 11.06.2015 00:00","33914","36845"
"11.06.2015 00:00 - 11.06.2015 00:30","31767","35023"
"11.06.2015 00:30 - 11.06.2015 01:00","29696","32903"
"11.06.2015 01:00 - 11.06.2015 01:30","27941","30905"
"11.06.2015 01:30 - 11.06.2015 02:00","26592","29251"
"11.06.2015 02:00 - 11.06.2015 02:30","26029","27241"
"11.06.2015 02:30 - 11.06.2015 03:00","25892","26591"
"11.06.2015 03:00 - 11.06.2015 03:30","25715","26324"
"11.06.2015 03:30 - 11.06.2015 04:00","25408","25958"
"11.06.2015 04:00 - 11.06.2015 04:30","25217","25617"
"11.06.2015 04:30 - 11.06.2015 05:00","25029","25454"
"11.06.2015 05:00 - 11.06.2015 05:30","24812","25432"
"11.06.2015 05:30 - 11.06.2015 06:00","24512","25059"
"11.06.2015 06:00 - 11.06.2015 06:30","24453","24763"
"11.06.2015 06:30 - 11.06.2015 07:00","25047","25488"
"11.06.2015 07:00 - 11.06.2015 07:30","26922","26791"
"11.06.2015 07:30 - 11.06.2015 08:00","30043","30564"
"11.06.2015 08:00 - 11.06.2015 08:30","33371","33683"
"11.06.2015 08:30 - 11.06.2015 09:00","36266","37551"
"11.06.2015 09:00 - 11.06.2015 09:30","37852","39857"
"11.06.2015 09:30 - 11.06.2015 10:00","38679","41283"
"11.06.2015 10:00 - 11.06.2015 10:30","39090","41670"
"11.06.2015 10:30 - 11.06.2015 11:00","39470","41757"
"11.06.2015 11:00 - 11.06.2015 11:30","39652","42661"
"11.06.2015 11:30 - 11.06.2015 12:00","39952","42950"
"11.06.2015 12:00 - 11.06.2015 12:30","40366","42948"
"11.06.2015 12:30 - 11.06.2015 13:00","40602","43117"
"11.06.2015 13:00 - 11.06.2015 13:30","40860","43286"
"11.06.2015 13:30 - 11.06.2015 14:00","40823","43410"
"11.06.2015 14:00 - 11.06.2015 14:30","40593","43262"
"11.06.2015 14:30 - 11.06.2015 15:00","40216","43365"
"11.06.2015 15:00 - 11.06.2015 15:30","39869","42777"
"11.06.2015 15:30 - 11.06.2015 16:00","39512","42800"
"11.06.2015 16:00 - 11.06.2015 16:30","39188","9159"
"11.06.2015 16:30 - 11.06.2015 17:00","39282","8848"
"11.06.2015 17:00 - 11.06.2015 17:30","39841","8743"
"11.06.2015 17:30 - 11.06.2015 18:00","40457","42976"
"11.06.2015 18:00 - 11.06.2015 18:30","40948","43280"
"11.06.2015 18:30 - 11.06.2015 19:00","40915","43057"
"11.06.2015 19:00 - 11.06.2015 19:30","40561","42578"
"11.06.2015 19:30 - 11.06.2015 20:00","40325","42090"
"11.06.2015 20:00 - 11.06.2015 20:30","39924","41441"
"11.06.2015 20:30 - 11.06.2015 21:00","39045","40714"
"11.06.2015 21:00 - 11.06.2015 21:30","38168","39974"
"11.06.2015 21:30 - 11.06.2015 22:00","37456","39054"
"11.06.2015 22:00 - 11.06.2015 22:30","36269","38286"
"11.06.2015 22:30 - 11.06.2015 23:00","35492","37690"
"11.06.2015 23:00 - 11.06.2015 23:30","35189","37266"
"11.06.2015 23:30 - 12.06.2015 00:00","33929","36708"
"12.06.2015 00:00 - 12.06.2015 00:30","31832","35073"
"12.06.2015 00:30 - 12.06.2015 01:00","29815","32748"
"12.06.2015 01:00 - 12.06.2015 01:30","28068","30866"
"12.06.2015 01:30 - 12.06.2015 02:00","26795","29262"
"12.06.2015 02:00 - 12.06.2015 02:30","26441","27356"
"12.06.2015 02:30 - 12.06.2015 03:00","25859","26905"
"12.06.2015 03:00 - 12.06.2015 03:30","25675","26638"
"12.06.2015 03:30 - 12.06.2015 04:00","25291","26241"
"12.06.2015 04:00 - 12.06.2015 04:30","25205","25695"
"12.06.2015 04:30 - 12.06.2015 05:00","24909","25557"
"12.06.2015 05:00 - 12.06.2015 05:30","24809","25478"
"12.06.2015 05:30 - 12.06.2015 06:00","24715","25123"
"12.06.2015 06:00 - 12.06.2015 06:30","24310","24617"
"12.06.2015 06:30 - 12.06.2015 07:00","24818","25283"
"12.06.2015 07:00 - 12.06.2015 07:30","25671","26525"
"12.06.2015 07:30 - 12.06.2015 08:00","28345","30381"
"12.06.2015 08:00 - 12.06.2015 08:30","31218","33486"
"12.06.2015 08:30 - 12.06.2015 09:00","34796","37187"
"12.06.2015 09:00 - 12.06.2015 09:30","36979","39828"
"12.06.2015 09:30 - 12.06.2015 10:00","38500","41326"
"12.06.2015 10:00 - 12.06.2015 10:30","38933","41744"
"12.06.2015 10:30 - 12.06.2015 11:00","39588","42222"
"12.06.2015 11:00 - 12.06.2015 11:30","39958","42566"
"12.06.2015 11:30 - 12.06.2015 12:00","40337","42469"
"12.06.2015 12:00 - 12.06.2015 12:30","41222","42612"
"12.06.2015 12:30 - 12.06.2015 13:00","41123","43051"
"12.06.2015 13:00 - 12.06.2015 13:30","41166","42756"
"12.06.2015 13:30 - 12.06.2015 14:00","41080","42689"
"12.06.2015 14:00 - 12.06.2015 14:30","40637","42528"
"12.06.2015 14:30 - 12.06.2015 15:00","40167","42270"
"12.06.2015 15:00 - 12.06.2015 15:30","39800","42685"
"12.06.2015 15:30 - 12.06.2015 16:00","39579","42222"
"12.06.2015 16:00 - 12.06.2015 16:30","39187","42196"
"12.06.2015 16:30 - 12.06.2015 17:00","38601","41382"
"12.06.2015 17:00 - 12.06.2015 17:30","38541","41726"
"12.06.2015 17:30 - 12.06.2015 18:00","39158","41901"
"12.06.2015 18:00 - 12.06.2015 18:30","39615","42050"
"12.06.2015 18:30 - 12.06.2015 19:00","39722","42203"
"12.06.2015 19:00 - 12.06.2015 19:30","39525","41874"
"12.06.2015 19:30 - 12.06.2015 20:00","38944","41238"
"12.06.2015 20:00 - 12.06.2015 20:30","38361","40628"
"12.06.2015 20:30 - 12.06.2015 21:00","37695","39833"
"12.06.2015 21:00 - 12.06.2015 21:30","36939","39040"
"12.06.2015 21:30 - 12.06.2015 22:00","36191","38237"
"12.06.2015 22:00 - 12.06.2015 22:30","35313","37467"
"12.06.2015 22:30 - 12.06.2015 23:00","33986","37159"
"12.06.2015 23:00 - 12.06.2015 23:30","33841","36674"
"12.06.2015 23:30 - 13.06.2015 00:00","33399","35885"
"13.06.2015 00:00 - 13.06.2015 00:30","32164","34388"
"13.06.2015 00:30 - 13.06.2015 01:00","30374","32453"
"13.06.2015 01:00 - 13.06.2015 01:30","28693","30632"
"13.06.2015 01:30 - 13.06.2015 02:00","27254","29164"
"13.06.2015 02:00 - 13.06.2015 02:30","25612","26904"
"13.06.2015 02:30 - 13.06.2015 03:00","25274","26240"
"13.06.2015 03:00 - 13.06.2015 03:30","24615","25603"
"13.06.2015 03:30 - 13.06.2015 04:00","24122","24942"
"13.06.2015 04:00 - 13.06.2015 04:30","23745","24635"
"13.06.2015 04:30 - 13.06.2015 05:00","23584","24242"
"13.06.2015 05:00 - 13.06.2015 05:30","23411","24094"
"13.06.2015 05:30 - 13.06.2015 06:00","22938","23782"
"13.06.2015 06:00 - 13.06.2015 06:30","22545","23309"
"13.06.2015 06:30 - 13.06.2015 07:00","22689","23269"
"13.06.2015 07:00 - 13.06.2015 07:30","23345","23634"
"13.06.2015 07:30 - 13.06.2015 08:00","24358","25413"
"13.06.2015 08:00 - 13.06.2015 08:30","25851","27499"
"13.06.2015 08:30 - 13.06.2015 09:00","27890","29423"
"13.06.2015 09:00 - 13.06.2015 09:30","29956","31457"
"13.06.2015 09:30 - 13.06.2015 10:00","32113","33871"
"13.06.2015 10:00 - 13.06.2015 10:30","33970","35544"
"13.06.2015 10:30 - 13.06.2015 11:00","35389","36764"
"13.06.2015 11:00 - 13.06.2015 11:30","36173","37945"
"13.06.2015 11:30 - 13.06.2015 12:00","36678","38329"
"13.06.2015 12:00 - 13.06.2015 12:30","36985","38281"
"13.06.2015 12:30 - 13.06.2015 13:00","37196","38367"
"13.06.2015 13:00 - 13.06.2015 13:30","37457","38415"
"13.06.2015 13:30 - 13.06.2015 14:00","37454","38129"
"13.06.2015 14:00 - 13.06.2015 14:30","36925","37868"
"13.06.2015 14:30 - 13.06.2015 15:00","36217","37698"
"13.06.2015 15:00 - 13.06.2015 15:30","35749","36811"
"13.06.2015 15:30 - 13.06.2015 16:00","35241","36293"
"13.06.2015 16:00 - 13.06.2015 16:30","34953","35801"
"13.06.2015 16:30 - 13.06.2015 17:00","34836","35678"
"13.06.2015 17:00 - 13.06.2015 17:30","34937","36612"
"13.06.2015 17:30 - 13.06.2015 18:00","35467","36409"
"13.06.2015 18:00 - 13.06.2015 18:30","36246","36689"
"13.06.2015 18:30 - 13.06.2015 19:00","36754","37395"
"13.06.2015 19:00 - 13.06.2015 19:30","36800","37767"
"13.06.2015 19:30 - 13.06.2015 20:00","36477","37678"
"13.06.2015 20:00 - 13.06.2015 20:30","35879","37319"
"13.06.2015 20:30 - 13.06.2015 21:00","34819","36884"
"13.06.2015 21:00 - 13.06.2015 21:30","33780","36141"
"13.06.2015 21:30 - 13.06.2015 22:00","32828","35487"
"13.06.2015 22:00 - 13.06.2015 22:30","32056","34928"
"13.06.2015 22:30 - 13.06.2015 23:00","32062","34638"
"13.06.2015 23:00 - 13.06.2015 23:30","32145","34443"
"13.06.2015 23:30 - 14.06.2015 00:00","31584","33987"
"14.06.2015 00:00 - 14.06.2015 00:30","30365","32719"
"14.06.2015 00:30 - 14.06.2015 01:00","28844","30780"
"14.06.2015 01:00 - 14.06.2015 01:30","27300","29103"
"14.06.2015 01:30 - 14.06.2015 02:00","25928","27808"
"14.06.2015 02:00 - 14.06.2015 02:30","25320","27054"
"14.06.2015 02:30 - 14.06.2015 03:00","24971","26112"
