"Time (CET)","Day-ahead Total Load Forecast [MW] - United Kingdom (UK)","Actual Total Load [MW] - United Kingdom (UK)"
"04.12.2016 02:30 - 04.12.2016 03:00","31652","32512"
"04.12.2016 03:00 - 04.12.2016 03:30","31177","31789"
"04.12.2016 03:30 - 04.12.2016 04:00","30640","31565"
"04.12.2016 04:00 - 04.12.2016 04:30","29882","31064"
"04.12.2016 04:30 - 04.12.2016 05:00","29329","30274"
"04.12.2016 05:00 - 04.12.2016 05:30","29005","29292"
"04.12.2016 05:30 - 04.12.2016 06:00","28871","29036"
"04.12.2016 06:00 - 04.12.2016 06:30","28886","29003"
"04.12.2016 06:30 - 04.12.2016 07:00","29328","29209"
"04.12.2016 07:00 - 04.12.2016 07:30","30082","30674"
"04.12.2016 07:30 - 04.12.2016 08:00","31217","31614"
"04.12.2016 08:00 - 04.12.2016 08:30","32339","33799"
"04.12.2016 08:30 - 04.12.2016 09:00","33665","35051"
"04.12.2016 09:00 - 04.12.2016 09:30","36002","36717"
"04.12.2016 09:30 - 04.12.2016 10:00","38112","38569"
"04.12.2016 10:00 - 04.12.2016 10:30","39827","39634"
"04.12.2016 10:30 - 04.12.2016 11:00","41012","40741"
"04.12.2016 11:00 - 04.12.2016 11:30","41725","42255"
"04.12.2016 11:30 - 04.12.2016 12:00","42195","42577"
"04.12.2016 12:00 - 04.12.2016 12:30","42811","42902"
"04.12.2016 12:30 - 04.12.2016 13:00","43431","43167"
"04.12.2016 13:00 - 04.12.2016 13:30","43711","43377"
"04.12.2016 13:30 - 04.12.2016 14:00","43859","43529"
"04.12.2016 14:00 - 04.12.2016 14:30","43655","43385"
"04.12.2016 14:30 - 04.12.2016 15:00","43633","43443"
"04.12.2016 15:00 - 04.12.2016 15:30","43487","43756"
"04.12.2016 15:30 - 04.12.2016 16:00","43726","44158"
"04.12.2016 16:00 - 04.12.2016 16:30","44542","44826"
"04.12.2016 16:30 - 04.12.2016 17:00","46175","46253"
"04.12.2016 17:00 - 04.12.2016 17:30","48487","49077"
"04.12.2016 17:30 - 04.12.2016 18:00","49731","50965"
"04.12.2016 18:00 - 04.12.2016 18:30","50037","51775"
"04.12.2016 18:30 - 04.12.2016 19:00","49680","51591"
"04.12.2016 19:00 - 04.12.2016 19:30","48995","51066"
"04.12.2016 19:30 - 04.12.2016 20:00","48154","50137"
"04.12.2016 20:00 - 04.12.2016 20:30","46836","49075"
"04.12.2016 20:30 - 04.12.2016 21:00","45734","47656"
"04.12.2016 21:00 - 04.12.2016 21:30","44498","47077"
"04.12.2016 21:30 - 04.12.2016 22:00","42834","45271"
"04.12.2016 22:00 - 04.12.2016 22:30","41025","43876"
"04.12.2016 22:30 - 04.12.2016 23:00","39092","42001"
"04.12.2016 23:00 - 04.12.2016 23:30","37353","39322"
"04.12.2016 23:30 - 05.12.2016 00:00","35347","37942"
"05.12.2016 00:00 - 05.12.2016 00:30","33502","35426"
"05.12.2016 00:30 - 05.12.2016 01:00","32733","33760"
"05.12.2016 01:00 - 05.12.2016 01:30","32294","33668"
"05.12.2016 01:30 - 05.12.2016 02:00","32335","33615"
"05.12.2016 02:00 - 05.12.2016 02:30","31948","33315"
"05.12.2016 02:30 - 05.12.2016 03:00","31377","32571"
"05.12.2016 03:00 - 05.12.2016 03:30","31171","32387"
"05.12.2016 03:30 - 05.12.2016 04:00","31050","32426"
"05.12.2016 04:00 - 05.12.2016 04:30","30791","31943"
"05.12.2016 04:30 - 05.12.2016 05:00","30567","31543"
"05.12.2016 05:00 - 05.12.2016 05:30","30415","30589"
"05.12.2016 05:30 - 05.12.2016 06:00","30770","30699"
"05.12.2016 06:00 - 05.12.2016 06:30","31822","30815"
"05.12.2016 06:30 - 05.12.2016 07:00","34586","32493"
"05.12.2016 07:00 - 05.12.2016 07:30","38565","36759"
"05.12.2016 07:30 - 05.12.2016 08:00","42966","40707"
"05.12.2016 08:00 - 05.12.2016 08:30","46510","45291"
"05.12.2016 08:30 - 05.12.2016 09:00","47863","47433"
"05.12.2016 09:00 - 05.12.2016 09:30","48480","49265"
"05.12.2016 09:30 - 05.12.2016 10:00","49529","49479"
"05.12.2016 10:00 - 05.12.2016 10:30","50486","50582"
"05.12.2016 10:30 - 05.12.2016 11:00","50377","50751"
"05.12.2016 11:00 - 05.12.2016 11:30","50146","50688"
"05.12.2016 11:30 - 05.12.2016 12:00","49994","50612"
"05.12.2016 12:00 - 05.12.2016 12:30","49861","50917"
"05.12.2016 12:30 - 05.12.2016 13:00","49959","50936"
"05.12.2016 13:00 - 05.12.2016 13:30","49981","51603"
"05.12.2016 13:30 - 05.12.2016 14:00","50033","51619"
"05.12.2016 14:00 - 05.12.2016 14:30","49943","51040"
"05.12.2016 14:30 - 05.12.2016 15:00","49949","50808"
"05.12.2016 15:00 - 05.12.2016 15:30","49941","51112"
"05.12.2016 15:30 - 05.12.2016 16:00","50027","50861"
"05.12.2016 16:00 - 05.12.2016 16:30","50781","51421"
"05.12.2016 16:30 - 05.12.2016 17:00","52371","52669"
"05.12.2016 17:00 - 05.12.2016 17:30","54594","55840"
"05.12.2016 17:30 - 05.12.2016 18:00","55604","56917"
"05.12.2016 18:00 - 05.12.2016 18:30","55263","57331"
"05.12.2016 18:30 - 05.12.2016 19:00","54775","56842"
"05.12.2016 19:00 - 05.12.2016 19:30","54276","56220"
"05.12.2016 19:30 - 05.12.2016 20:00","53580","55889"
"05.12.2016 20:00 - 05.12.2016 20:30","52392","55517"
"05.12.2016 20:30 - 05.12.2016 21:00","50975","54223"
"05.12.2016 21:00 - 05.12.2016 21:30","49331","51559"
"05.12.2016 21:30 - 05.12.2016 22:00","47086","49506"
"05.12.2016 22:00 - 05.12.2016 22:30","44640","46730"
"05.12.2016 22:30 - 05.12.2016 23:00","42308","43911"
"05.12.2016 23:00 - 05.12.2016 23:30","39917","41365"
"05.12.2016 23:30 - 06.12.2016 00:00","37420","39016"
"06.12.2016 00:00 - 06.12.2016 00:30","35435","36618"
"06.12.2016 00:30 - 06.12.2016 01:00","33694","34418"
"06.12.2016 01:00 - 06.12.2016 01:30","33637","34312"
"06.12.2016 01:30 - 06.12.2016 02:00","33901","33328"
"06.12.2016 02:00 - 06.12.2016 02:30","33532","32824"
"06.12.2016 02:30 - 06.12.2016 03:00","32928","32149"
"06.12.2016 03:00 - 06.12.2016 03:30","32778","31632"
"06.12.2016 03:30 - 06.12.2016 04:00","32689","31560"
"06.12.2016 04:00 - 06.12.2016 04:30","32253","31953"
"06.12.2016 04:30 - 06.12.2016 05:00","32005","31497"
"06.12.2016 05:00 - 06.12.2016 05:30","31981","30360"
"06.12.2016 05:30 - 06.12.2016 06:00","32193","30555"
"06.12.2016 06:00 - 06.12.2016 06:30","33015","31250"
"06.12.2016 06:30 - 06.12.2016 07:00","35594","32683"
"06.12.2016 07:00 - 06.12.2016 07:30","39398","35908"
"06.12.2016 07:30 - 06.12.2016 08:00","43717","39857"
"06.12.2016 08:00 - 06.12.2016 08:30","47212","44718"
"06.12.2016 08:30 - 06.12.2016 09:00","48510","46870"
"06.12.2016 09:00 - 06.12.2016 09:30","48563","47696"
"06.12.2016 09:30 - 06.12.2016 10:00","48544","47936"
"06.12.2016 10:00 - 06.12.2016 10:30","49005","49433"
"06.12.2016 10:30 - 06.12.2016 11:00","49104","49656"
"06.12.2016 11:00 - 06.12.2016 11:30","49242","49963"
"06.12.2016 11:30 - 06.12.2016 12:00","49418","50087"
"06.12.2016 12:00 - 06.12.2016 12:30","49419","50163"
"06.12.2016 12:30 - 06.12.2016 13:00","49276","50253"
"06.12.2016 13:00 - 06.12.2016 13:30","49077","50129"
"06.12.2016 13:30 - 06.12.2016 14:00","49069","50208"
"06.12.2016 14:00 - 06.12.2016 14:30","48957","49658"
"06.12.2016 14:30 - 06.12.2016 15:00","48875","49458"
"06.12.2016 15:00 - 06.12.2016 15:30","48729","48908"
"06.12.2016 15:30 - 06.12.2016 16:00","48391","48637"
"06.12.2016 16:00 - 06.12.2016 16:30","48741","50191"
"06.12.2016 16:30 - 06.12.2016 17:00","50495","51594"
"06.12.2016 17:00 - 06.12.2016 17:30","53092","55208"
"06.12.2016 17:30 - 06.12.2016 18:00","54627","56233"
"06.12.2016 18:00 - 06.12.2016 18:30","54760","56577"
"06.12.2016 18:30 - 06.12.2016 19:00","54209","56074"
"06.12.2016 19:00 - 06.12.2016 19:30","53516","54963"
"06.12.2016 19:30 - 06.12.2016 20:00","52629","54105"
"06.12.2016 20:00 - 06.12.2016 20:30","51300","52359"
"06.12.2016 20:30 - 06.12.2016 21:00","49986","50913"
"06.12.2016 21:00 - 06.12.2016 21:30","48309","48822"
"06.12.2016 21:30 - 06.12.2016 22:00","46206","46547"
"06.12.2016 22:00 - 06.12.2016 22:30","43985","44650"
"06.12.2016 22:30 - 06.12.2016 23:00","41723","42237"
"06.12.2016 23:00 - 06.12.2016 23:30","39451","39601"
"06.12.2016 23:30 - 07.12.2016 00:00","36908","37369"
"07.12.2016 00:00 - 07.12.2016 00:30","34767","34811"
"07.12.2016 00:30 - 07.12.2016 01:00","33250","33261"
"07.12.2016 01:00 - 07.12.2016 01:30","33339","33116"
"07.12.2016 01:30 - 07.12.2016 02:00","33243","31566"
"07.12.2016 02:00 - 07.12.2016 02:30","32666","31125"
"07.12.2016 02:30 - 07.12.2016 03:00","31929","30419"
"07.12.2016 03:00 - 07.12.2016 03:30","31652","29549"
"07.12.2016 03:30 - 07.12.2016 04:00","31382","29309"
"07.12.2016 04:00 - 07.12.2016 04:30","30738","28803"
"07.12.2016 04:30 - 07.12.2016 05:00","30314","28203"
"07.12.2016 05:00 - 07.12.2016 05:30","30192","27852"
"07.12.2016 05:30 - 07.12.2016 06:00","30470","28015"
"07.12.2016 06:00 - 07.12.2016 06:30","31394","28788"
"07.12.2016 06:30 - 07.12.2016 07:00","33799","30396"
"07.12.2016 07:00 - 07.12.2016 07:30","37407","34785"
"07.12.2016 07:30 - 07.12.2016 08:00","41646","38681"
"07.12.2016 08:00 - 07.12.2016 08:30","44936","42751"
"07.12.2016 08:30 - 07.12.2016 09:00","45989","44876"
"07.12.2016 09:00 - 07.12.2016 09:30","46278","45767"
"07.12.2016 09:30 - 07.12.2016 10:00","46480","45430"
"07.12.2016 10:00 - 07.12.2016 10:30","46725","45689"
"07.12.2016 10:30 - 07.12.2016 11:00","46621","45835"
"07.12.2016 11:00 - 07.12.2016 11:30","46669","45803"
"07.12.2016 11:30 - 07.12.2016 12:00","46654","45745"
"07.12.2016 12:00 - 07.12.2016 12:30","46552","45784"
"07.12.2016 12:30 - 07.12.2016 13:00","46619","45828"
"07.12.2016 13:00 - 07.12.2016 13:30","46562","45954"
"07.12.2016 13:30 - 07.12.2016 14:00","46601","45627"
"07.12.2016 14:00 - 07.12.2016 14:30","46548","45295"
"07.12.2016 14:30 - 07.12.2016 15:00","46572","45118"
"07.12.2016 15:00 - 07.12.2016 15:30","46388","45146"
"07.12.2016 15:30 - 07.12.2016 16:00","46408","45030"
"07.12.2016 16:00 - 07.12.2016 16:30","47439","45405"
"07.12.2016 16:30 - 07.12.2016 17:00","49790","46848"
"07.12.2016 17:00 - 07.12.2016 17:30","52147","50863"
"07.12.2016 17:30 - 07.12.2016 18:00","53044","53299"
"07.12.2016 18:00 - 07.12.2016 18:30","53175","53653"
"07.12.2016 18:30 - 07.12.2016 19:00","52754","53289"
"07.12.2016 19:00 - 07.12.2016 19:30","52116","52368"
"07.12.2016 19:30 - 07.12.2016 20:00","51202","51475"
"07.12.2016 20:00 - 07.12.2016 20:30","49842","49402"
"07.12.2016 20:30 - 07.12.2016 21:00","48316","48184"
"07.12.2016 21:00 - 07.12.2016 21:30","46528","46377"
"07.12.2016 21:30 - 07.12.2016 22:00","44679","44390"
"07.12.2016 22:00 - 07.12.2016 22:30","42576","41910"
"07.12.2016 22:30 - 07.12.2016 23:00","40197","39750"
"07.12.2016 23:00 - 07.12.2016 23:30","37996","37520"
"07.12.2016 23:30 - 08.12.2016 00:00","35627","35657"
"08.12.2016 00:00 - 08.12.2016 00:30","33449","33442"
"08.12.2016 00:30 - 08.12.2016 01:00","32444","31648"
"08.12.2016 01:00 - 08.12.2016 01:30","32279","31543"
"08.12.2016 01:30 - 08.12.2016 02:00","32093","30922"
"08.12.2016 02:00 - 08.12.2016 02:30","31450","30534"
"08.12.2016 02:30 - 08.12.2016 03:00","30636","29809"
"08.12.2016 03:00 - 08.12.2016 03:30","30361","28904"
"08.12.2016 03:30 - 08.12.2016 04:00","29971","28491"
"08.12.2016 04:00 - 08.12.2016 04:30","29194","27824"
"08.12.2016 04:30 - 08.12.2016 05:00","28700","27625"
"08.12.2016 05:00 - 08.12.2016 05:30","28484","27592"
"08.12.2016 05:30 - 08.12.2016 06:00","28751","27493"
"08.12.2016 06:00 - 08.12.2016 06:30","29558","28355"
"08.12.2016 06:30 - 08.12.2016 07:00","31876","30005"
"08.12.2016 07:00 - 08.12.2016 07:30","35472","34423"
"08.12.2016 07:30 - 08.12.2016 08:00","39538","37952"
"08.12.2016 08:00 - 08.12.2016 08:30","42998","42010"
"08.12.2016 08:30 - 08.12.2016 09:00","44624","43956"
"08.12.2016 09:00 - 08.12.2016 09:30","44808","45061"
"08.12.2016 09:30 - 08.12.2016 10:00","44784","45165"
"08.12.2016 10:00 - 08.12.2016 10:30","45188","45736"
"08.12.2016 10:30 - 08.12.2016 11:00","45279","45926"
"08.12.2016 11:00 - 08.12.2016 11:30","45416","46020"
"08.12.2016 11:30 - 08.12.2016 12:00","45586","46015"
"08.12.2016 12:00 - 08.12.2016 12:30","45699","46009"
"08.12.2016 12:30 - 08.12.2016 13:00","45805","45984"
"08.12.2016 13:00 - 08.12.2016 13:30","45684","46239"
"08.12.2016 13:30 - 08.12.2016 14:00","45522","46111"
"08.12.2016 14:00 - 08.12.2016 14:30","45237","46293"
"08.12.2016 14:30 - 08.12.2016 15:00","45244","46206"
"08.12.2016 15:00 - 08.12.2016 15:30","45433","45814"
"08.12.2016 15:30 - 08.12.2016 16:00","45680","45660"
"08.12.2016 16:00 - 08.12.2016 16:30","46862","45650"
"08.12.2016 16:30 - 08.12.2016 17:00","49289","47149"
"08.12.2016 17:00 - 08.12.2016 17:30","51456","50801"
"08.12.2016 17:30 - 08.12.2016 18:00","52374","52397"
"08.12.2016 18:00 - 08.12.2016 18:30","52475","52812"
"08.12.2016 18:30 - 08.12.2016 19:00","51938","52551"
"08.12.2016 19:00 - 08.12.2016 19:30","51120","52136"
"08.12.2016 19:30 - 08.12.2016 20:00","50091","51659"
"08.12.2016 20:00 - 08.12.2016 20:30","48742","50282"
"08.12.2016 20:30 - 08.12.2016 21:00","47303","49110"
"08.12.2016 21:00 - 08.12.2016 21:30","45787","47406"
"08.12.2016 21:30 - 08.12.2016 22:00","44108","45691"
"08.12.2016 22:00 - 08.12.2016 22:30","42148","43053"
"08.12.2016 22:30 - 08.12.2016 23:00","39713","40784"
"08.12.2016 23:00 - 08.12.2016 23:30","37386","38718"
"08.12.2016 23:30 - 09.12.2016 00:00","35135","36742"
"09.12.2016 00:00 - 09.12.2016 00:30","33013","35554"
"09.12.2016 00:30 - 09.12.2016 01:00","31911","34200"
"09.12.2016 01:00 - 09.12.2016 01:30","31449","34169"
"09.12.2016 01:30 - 09.12.2016 02:00","31598","32276"
"09.12.2016 02:00 - 09.12.2016 02:30","31133","31530"
"09.12.2016 02:30 - 09.12.2016 03:00","30324","30631"
"09.12.2016 03:00 - 09.12.2016 03:30","29672","29256"
"09.12.2016 03:30 - 09.12.2016 04:00","29350","28967"
"09.12.2016 04:00 - 09.12.2016 04:30","28760","28066"
"09.12.2016 04:30 - 09.12.2016 05:00","28158","27287"
"09.12.2016 05:00 - 09.12.2016 05:30","27886","26961"
"09.12.2016 05:30 - 09.12.2016 06:00","28123","26988"
"09.12.2016 06:00 - 09.12.2016 06:30","28653","27608"
"09.12.2016 06:30 - 09.12.2016 07:00","30120","29264"
"09.12.2016 07:00 - 09.12.2016 07:30","33255","33336"
"09.12.2016 07:30 - 09.12.2016 08:00","36580","36578"
"09.12.2016 08:00 - 09.12.2016 08:30","40446","40887"
"09.12.2016 08:30 - 09.12.2016 09:00","42866","43158"
"09.12.2016 09:00 - 09.12.2016 09:30","44087","44472"
"09.12.2016 09:30 - 09.12.2016 10:00","43976","44480"
"09.12.2016 10:00 - 09.12.2016 10:30","44382","45365"
"09.12.2016 10:30 - 09.12.2016 11:00","44580","45218"
"09.12.2016 11:00 - 09.12.2016 11:30","44666","44865"
"09.12.2016 11:30 - 09.12.2016 12:00","44742","44910"
"09.12.2016 12:00 - 09.12.2016 12:30","44859","44811"
"09.12.2016 12:30 - 09.12.2016 13:00","44985","44965"
"09.12.2016 13:00 - 09.12.2016 13:30","45041","45033"
"09.12.2016 13:30 - 09.12.2016 14:00","44662","44672"
"09.12.2016 14:00 - 09.12.2016 14:30","44133","44269"
"09.12.2016 14:30 - 09.12.2016 15:00","43703","44156"
"09.12.2016 15:00 - 09.12.2016 15:30","43676","44067"
"09.12.2016 15:30 - 09.12.2016 16:00","43567","43687"
"09.12.2016 16:00 - 09.12.2016 16:30","43772","43819"
"09.12.2016 16:30 - 09.12.2016 17:00","44910","45127"
"09.12.2016 17:00 - 09.12.2016 17:30","47632","48859"
"09.12.2016 17:30 - 09.12.2016 18:00","49633","50432"
"09.12.2016 18:00 - 09.12.2016 18:30","50345","50833"
"09.12.2016 18:30 - 09.12.2016 19:00","50028","50276"
"09.12.2016 19:00 - 09.12.2016 19:30","49195","49218"
"09.12.2016 19:30 - 09.12.2016 20:00","47872","48179"
"09.12.2016 20:00 - 09.12.2016 20:30","46488","46630"
"09.12.2016 20:30 - 09.12.2016 21:00","45149","45492"
"09.12.2016 21:00 - 09.12.2016 21:30","43781","43891"
"09.12.2016 21:30 - 09.12.2016 22:00","42191","42188"
"09.12.2016 22:00 - 09.12.2016 22:30","40471","40040"
"09.12.2016 22:30 - 09.12.2016 23:00","38492","38365"
"09.12.2016 23:00 - 09.12.2016 23:30","36506","36812"
"09.12.2016 23:30 - 10.12.2016 00:00","34996","35354"
"10.12.2016 00:00 - 10.12.2016 00:30","33088","33637"
"10.12.2016 00:30 - 10.12.2016 01:00","31790","32510"
"10.12.2016 01:00 - 10.12.2016 01:30","31797","32432"
"10.12.2016 01:30 - 10.12.2016 02:00","31551","32339"
"10.12.2016 02:00 - 10.12.2016 02:30","30401","31208"
"10.12.2016 02:30 - 10.12.2016 03:00","29277","29918"
"10.12.2016 03:00 - 10.12.2016 03:30","28396","28588"
"10.12.2016 03:30 - 10.12.2016 04:00","27839","28073"
"10.12.2016 04:00 - 10.12.2016 04:30","27309","26976"
"10.12.2016 04:30 - 10.12.2016 05:00","26789","26261"
"10.12.2016 05:00 - 10.12.2016 05:30","26538","25843"
"10.12.2016 05:30 - 10.12.2016 06:00","26665","25910"
"10.12.2016 06:00 - 10.12.2016 06:30","27047","25965"
"10.12.2016 06:30 - 10.12.2016 07:00","28022","26824"
"10.12.2016 07:00 - 10.12.2016 07:30","29287","29362"
"10.12.2016 07:30 - 10.12.2016 08:00","30906","30940"
"10.12.2016 08:00 - 10.12.2016 08:30","32637","33190"
"10.12.2016 08:30 - 10.12.2016 09:00","34327","34581"
"10.12.2016 09:00 - 10.12.2016 09:30","36434","36800"
"10.12.2016 09:30 - 10.12.2016 10:00","37993","38496"
"10.12.2016 10:00 - 10.12.2016 10:30","38901","40921"
"10.12.2016 10:30 - 10.12.2016 11:00","39387","41648"
"10.12.2016 11:00 - 10.12.2016 11:30","39620","42612"
"10.12.2016 11:30 - 10.12.2016 12:00","39699","42877"
"10.12.2016 12:00 - 10.12.2016 12:30","39836","43184"
"10.12.2016 12:30 - 10.12.2016 13:00","39934","43473"
"10.12.2016 13:00 - 10.12.2016 13:30","39889","43548"
"10.12.2016 13:30 - 10.12.2016 14:00","39693","43275"
"10.12.2016 14:00 - 10.12.2016 14:30","39377","43088"
"10.12.2016 14:30 - 10.12.2016 15:00","39161","42806"
"10.12.2016 15:00 - 10.12.2016 15:30","38995","42948"
"10.12.2016 15:30 - 10.12.2016 16:00","39163","42882"
"10.12.2016 16:00 - 10.12.2016 16:30","39775","42352"
"10.12.2016 16:30 - 10.12.2016 17:00","41446","43338"
"10.12.2016 17:00 - 10.12.2016 17:30","43847","46709"
"10.12.2016 17:30 - 10.12.2016 18:00","45567","47923"
"10.12.2016 18:00 - 10.12.2016 18:30","46066","48570"
"10.12.2016 18:30 - 10.12.2016 19:00","45567","48387"
"10.12.2016 19:00 - 10.12.2016 19:30","44738","47726"
"10.12.2016 19:30 - 10.12.2016 20:00","43557","46519"
"10.12.2016 20:00 - 10.12.2016 20:30","42116","44195"
"10.12.2016 20:30 - 10.12.2016 21:00","40908","42881"
"10.12.2016 21:00 - 10.12.2016 21:30","39913","41467"
"10.12.2016 21:30 - 10.12.2016 22:00","38591","39972"
"10.12.2016 22:00 - 10.12.2016 22:30","37066","37849"
"10.12.2016 22:30 - 10.12.2016 23:00","35722","36630"
"10.12.2016 23:00 - 10.12.2016 23:30","34587","35177"
"10.12.2016 23:30 - 11.12.2016 00:00","33201","34160"
"11.12.2016 00:00 - 11.12.2016 00:30","31719","33807"
"11.12.2016 00:30 - 11.12.2016 01:00","30663","32679"
"11.12.2016 01:00 - 11.12.2016 01:30","31427","32665"
"11.12.2016 01:30 - 11.12.2016 02:00","31308","32356"
"11.12.2016 02:00 - 11.12.2016 02:30","30278","31162"
"11.12.2016 02:30 - 11.12.2016 03:00","29173","29533"
"11.12.2016 03:00 - 11.12.2016 03:30","28454","28911"
"11.12.2016 03:30 - 11.12.2016 04:00","27898","28445"
"11.12.2016 04:00 - 11.12.2016 04:30","27297","27528"
"11.12.2016 04:30 - 11.12.2016 05:00","26873","26769"
"11.12.2016 05:00 - 11.12.2016 05:30","26817","26068"
"11.12.2016 05:30 - 11.12.2016 06:00","26796","25872"
"11.12.2016 06:00 - 11.12.2016 06:30","26724","26034"
"11.12.2016 06:30 - 11.12.2016 07:00","27344","26191"
"11.12.2016 07:00 - 11.12.2016 07:30","28224","27058"
"11.12.2016 07:30 - 11.12.2016 08:00","29079","28180"
"11.12.2016 08:00 - 11.12.2016 08:30","30137","29891"
"11.12.2016 08:30 - 11.12.2016 09:00","31335","30049"
"11.12.2016 09:00 - 11.12.2016 09:30","32883","30929"
"11.12.2016 09:30 - 11.12.2016 10:00","34703","32867"
"11.12.2016 10:00 - 11.12.2016 10:30","36469","36056"
"11.12.2016 10:30 - 11.12.2016 11:00","37637","37190"
"11.12.2016 11:00 - 11.12.2016 11:30","38402","38408"
"11.12.2016 11:30 - 11.12.2016 12:00","38880","38773"
"11.12.2016 12:00 - 11.12.2016 12:30","39351","40250"
"11.12.2016 12:30 - 11.12.2016 13:00","39917","39740"
"11.12.2016 13:00 - 11.12.2016 13:30","40376","41134"
"11.12.2016 13:30 - 11.12.2016 14:00","40721","41294"
"11.12.2016 14:00 - 11.12.2016 14:30","40748","41249"
"11.12.2016 14:30 - 11.12.2016 15:00","40661","41280"
"11.12.2016 15:00 - 11.12.2016 15:30","40493","41614"
"11.12.2016 15:30 - 11.12.2016 16:00","40728","42076"
"11.12.2016 16:00 - 11.12.2016 16:30","41646","43459"
"11.12.2016 16:30 - 11.12.2016 17:00","43442","44644"
"11.12.2016 17:00 - 11.12.2016 17:30","45796","47236"
"11.12.2016 17:30 - 11.12.2016 18:00","47298","49109"
"11.12.2016 18:00 - 11.12.2016 18:30","47598","49777"
"11.12.2016 18:30 - 11.12.2016 19:00","47049","49835"
"11.12.2016 19:00 - 11.12.2016 19:30","46212","49326"
"11.12.2016 19:30 - 11.12.2016 20:00","45188","48626"
"11.12.2016 20:00 - 11.12.2016 20:30","43957","46701"
"11.12.2016 20:30 - 11.12.2016 21:00","42826","45245"
"11.12.2016 21:00 - 11.12.2016 21:30","41729","44611"
"11.12.2016 21:30 - 11.12.2016 22:00","40364","43009"
"11.12.2016 22:00 - 11.12.2016 22:30","38816","41647"
"11.12.2016 22:30 - 11.12.2016 23:00","37072","39927"
"11.12.2016 23:00 - 11.12.2016 23:30","35292","37121"
"11.12.2016 23:30 - 12.12.2016 00:00","33461","35364"
"12.12.2016 00:00 - 12.12.2016 00:30","31596","32959"
"12.12.2016 00:30 - 12.12.2016 01:00","30591","31024"
"12.12.2016 01:00 - 12.12.2016 01:30","30394","32651"
"12.12.2016 01:30 - 12.12.2016 02:00","30501","31167"
"12.12.2016 02:00 - 12.12.2016 02:30","30079","30356"
"12.12.2016 02:30 - 12.12.2016 03:00","29511","29617"
"12.12.2016 03:00 - 12.12.2016 03:30","29310","29481"
"12.12.2016 03:30 - 12.12.2016 04:00","29137","29252"
"12.12.2016 04:00 - 12.12.2016 04:30","28685","28602"
"12.12.2016 04:30 - 12.12.2016 05:00","28368","28196"
"12.12.2016 05:00 - 12.12.2016 05:30","28327","27448"
"12.12.2016 05:30 - 12.12.2016 06:00","28753","27661"
"12.12.2016 06:00 - 12.12.2016 06:30","29787","28269"
"12.12.2016 06:30 - 12.12.2016 07:00","32269","30090"
"12.12.2016 07:00 - 12.12.2016 07:30","35864","34392"
"12.12.2016 07:30 - 12.12.2016 08:00","39936","38229"
"12.12.2016 08:00 - 12.12.2016 08:30","43622","42039"
"12.12.2016 08:30 - 12.12.2016 09:00","45525","44434"
"12.12.2016 09:00 - 12.12.2016 09:30","46155","45922"
"12.12.2016 09:30 - 12.12.2016 10:00","46663","46159"
